"","country","year","id","tot_gas","all_gas","ch4","co2","fgas","n2o","mean_year_tempeC","year_deaths"
"1056","Poland",1994,"Poland-1994",408.95,408.95,58.03,326.6,0.29,24.04,8.91666666666667,63319
"1057","Poland",1994,"Poland-1994",326.6,408.95,58.03,326.6,0.29,24.04,8.91666666666667,63319
"1058","Poland",1994,"Poland-1994",58.03,408.95,58.03,326.6,0.29,24.04,8.91666666666667,63319
"1059","Poland",1994,"Poland-1994",24.04,408.95,58.03,326.6,0.29,24.04,8.91666666666667,63319
"1060","Poland",1994,"Poland-1994",0.29,408.95,58.03,326.6,0.29,24.04,8.91666666666667,63319
"1061","Poland",1995,"Poland-1995",408.44,408.44,56.76,326.79,0.34,24.55,8.26666666666667,66058
"1062","Poland",1995,"Poland-1995",326.79,408.44,56.76,326.79,0.34,24.55,8.26666666666667,66058
"1063","Poland",1995,"Poland-1995",56.76,408.44,56.76,326.79,0.34,24.55,8.26666666666667,66058
"1064","Poland",1995,"Poland-1995",24.55,408.44,56.76,326.79,0.34,24.55,8.26666666666667,66058
"1065","Poland",1995,"Poland-1995",0.34,408.44,56.76,326.79,0.34,24.55,8.26666666666667,66058
"1066","Poland",1996,"Poland-1996",423.05,423.05,55.93,342,0.52,24.6,6.69166666666667,67580
"1067","Poland",1996,"Poland-1996",342,423.05,55.93,342,0.52,24.6,6.69166666666667,67580
"1068","Poland",1996,"Poland-1996",55.93,423.05,55.93,342,0.52,24.6,6.69166666666667,67580
"1069","Poland",1996,"Poland-1996",24.6,423.05,55.93,342,0.52,24.6,6.69166666666667,67580
"1070","Poland",1996,"Poland-1996",0.52,423.05,55.93,342,0.52,24.6,6.69166666666667,67580
"1071","Portugal",1990,"Portugal-1990",57.84,57.84,11.18,42.53,0.03,4.1,15.7,19738
"1072","Portugal",1990,"Portugal-1990",42.53,57.84,11.18,42.53,0.03,4.1,15.7,19738
"1073","Portugal",1990,"Portugal-1990",11.18,57.84,11.18,42.53,0.03,4.1,15.7,19738
"1074","Portugal",1990,"Portugal-1990",4.1,57.84,11.18,42.53,0.03,4.1,15.7,19738
"1075","Portugal",1990,"Portugal-1990",0.03,57.84,11.18,42.53,0.03,4.1,15.7,19738
"1076","Portugal",1991,"Portugal-1991",59.56,59.56,11.27,44.23,0.05,4,15.1833333333333,19148
"1077","Portugal",1991,"Portugal-1991",44.23,59.56,11.27,44.23,0.05,4,15.1833333333333,19148
"1078","Portugal",1991,"Portugal-1991",11.27,59.56,11.27,44.23,0.05,4,15.1833333333333,19148
"1079","Portugal",1991,"Portugal-1991",4,59.56,11.27,44.23,0.05,4,15.1833333333333,19148
"1080","Portugal",1991,"Portugal-1991",0.05,59.56,11.27,44.23,0.05,4,15.1833333333333,19148
"1081","Portugal",1992,"Portugal-1992",63.58,63.58,11.36,48.24,0.08,3.91,15.2,18169
"1082","Portugal",1992,"Portugal-1992",48.24,63.58,11.36,48.24,0.08,3.91,15.2,18169
"1083","Portugal",1992,"Portugal-1992",11.36,63.58,11.36,48.24,0.08,3.91,15.2,18169
"1084","Portugal",1992,"Portugal-1992",3.91,63.58,11.36,48.24,0.08,3.91,15.2,18169
"1085","Portugal",1992,"Portugal-1992",0.08,63.58,11.36,48.24,0.08,3.91,15.2,18169
"1086","Portugal",1993,"Portugal-1993",62.5,62.5,11.32,47.26,0.1,3.82,14.6166666666667,20984
"1087","Portugal",1993,"Portugal-1993",47.26,62.5,11.32,47.26,0.1,3.82,14.6166666666667,20984
"1088","Portugal",1993,"Portugal-1993",11.32,62.5,11.32,47.26,0.1,3.82,14.6166666666667,20984
"1089","Portugal",1993,"Portugal-1993",3.82,62.5,11.32,47.26,0.1,3.82,14.6166666666667,20984
"1090","Portugal",1993,"Portugal-1993",0.1,62.5,11.32,47.26,0.1,3.82,14.6166666666667,20984
"1091","Portugal",1994,"Portugal-1994",64.41,64.41,11.73,48.77,0.12,3.79,15.4916666666667,19273
"1092","Portugal",1994,"Portugal-1994",48.77,64.41,11.73,48.77,0.12,3.79,15.4916666666667,19273
"1093","Portugal",1994,"Portugal-1994",11.73,64.41,11.73,48.77,0.12,3.79,15.4916666666667,19273
"1094","Portugal",1994,"Portugal-1994",3.79,64.41,11.73,48.77,0.12,3.79,15.4916666666667,19273
"1095","Portugal",1994,"Portugal-1994",0.12,64.41,11.73,48.77,0.12,3.79,15.4916666666667,19273
"1096","Portugal",1995,"Portugal-1995",68.18,68.18,11.94,52.16,0.14,3.95,16.025,21289
"1097","Portugal",1995,"Portugal-1995",52.16,68.18,11.94,52.16,0.14,3.95,16.025,21289
"1098","Portugal",1995,"Portugal-1995",11.94,68.18,11.94,52.16,0.14,3.95,16.025,21289
"1099","Portugal",1995,"Portugal-1995",3.95,68.18,11.94,52.16,0.14,3.95,16.025,21289
"1100","Portugal",1995,"Portugal-1995",0.14,68.18,11.94,52.16,0.14,3.95,16.025,21289
"1101","Portugal",1996,"Portugal-1996",66.63,66.63,12.14,50.2,0.16,4.12,15.1666666666667,22788
"1102","Portugal",1996,"Portugal-1996",50.2,66.63,12.14,50.2,0.16,4.12,15.1666666666667,22788
"1103","Portugal",1996,"Portugal-1996",12.14,66.63,12.14,50.2,0.16,4.12,15.1666666666667,22788
"1104","Portugal",1996,"Portugal-1996",4.12,66.63,12.14,50.2,0.16,4.12,15.1666666666667,22788
"1105","Portugal",1996,"Portugal-1996",0.16,66.63,12.14,50.2,0.16,4.12,15.1666666666667,22788
"1106","Portugal",1997,"Portugal-1997",68.93,68.93,12.28,52.39,0.22,4.03,15.9916666666667,23977
"1107","Portugal",1997,"Portugal-1997",52.39,68.93,12.28,52.39,0.22,4.03,15.9916666666667,23977
"1108","Portugal",1997,"Portugal-1997",12.28,68.93,12.28,52.39,0.22,4.03,15.9916666666667,23977
"1109","Portugal",1997,"Portugal-1997",4.03,68.93,12.28,52.39,0.22,4.03,15.9916666666667,23977
"1110","Portugal",1997,"Portugal-1997",0.22,68.93,12.28,52.39,0.22,4.03,15.9916666666667,23977
"1111","Portugal",1998,"Portugal-1998",74.08,74.08,12.55,57.06,0.29,4.17,15.6,24796
"1112","Portugal",1998,"Portugal-1998",57.06,74.08,12.55,57.06,0.29,4.17,15.6,24796
"1113","Portugal",1998,"Portugal-1998",12.55,74.08,12.55,57.06,0.29,4.17,15.6,24796
"1114","Portugal",1998,"Portugal-1998",4.17,74.08,12.55,57.06,0.29,4.17,15.6,24796
"1115","Portugal",1998,"Portugal-1998",0.29,74.08,12.55,57.06,0.29,4.17,15.6,24796
"1116","Portugal",1999,"Portugal-1999",80.82,80.82,12.61,63.66,0.37,4.19,15.3166666666667,28127
"1117","Portugal",1999,"Portugal-1999",63.66,80.82,12.61,63.66,0.37,4.19,15.3166666666667,28127
"1118","Portugal",1999,"Portugal-1999",12.61,80.82,12.61,63.66,0.37,4.19,15.3166666666667,28127
"1119","Portugal",1999,"Portugal-1999",4.19,80.82,12.61,63.66,0.37,4.19,15.3166666666667,28127
"1120","Portugal",1999,"Portugal-1999",0.37,80.82,12.61,63.66,0.37,4.19,15.3166666666667,28127
"1121","Portugal",2000,"Portugal-2000",80.33,80.33,12.59,63.11,0.45,4.17,15.3666666666667,26226
"1122","Portugal",2000,"Portugal-2000",63.11,80.33,12.59,63.11,0.45,4.17,15.3666666666667,26226
"1123","Portugal",2000,"Portugal-2000",12.59,80.33,12.59,63.11,0.45,4.17,15.3666666666667,26226
"1124","Portugal",2000,"Portugal-2000",4.17,80.33,12.59,63.11,0.45,4.17,15.3666666666667,26226
"1125","Portugal",2000,"Portugal-2000",0.45,80.33,12.59,63.11,0.45,4.17,15.3666666666667,26226
"1126","Portugal",2001,"Portugal-2001",78.72,78.72,12.33,61.97,0.56,3.86,15.4833333333333,22306
"1127","Portugal",2001,"Portugal-2001",61.97,78.72,12.33,61.97,0.56,3.86,15.4833333333333,22306
"1128","Portugal",2001,"Portugal-2001",12.33,78.72,12.33,61.97,0.56,3.86,15.4833333333333,22306
"1129","Portugal",2001,"Portugal-2001",3.86,78.72,12.33,61.97,0.56,3.86,15.4833333333333,22306
"1130","Portugal",2001,"Portugal-2001",0.56,78.72,12.33,61.97,0.56,3.86,15.4833333333333,22306
"1131","Portugal",2004,"Portugal-2004",80.6,80.6,12.98,62.72,0.94,3.95,15.4583333333333,14639
"1132","Portugal",2004,"Portugal-2004",62.72,80.6,12.98,62.72,0.94,3.95,15.4583333333333,14639
"1133","Portugal",2004,"Portugal-2004",12.98,80.6,12.98,62.72,0.94,3.95,15.4583333333333,14639
"1134","Portugal",2004,"Portugal-2004",3.95,80.6,12.98,62.72,0.94,3.95,15.4583333333333,14639
"1135","Portugal",2004,"Portugal-2004",0.94,80.6,12.98,62.72,0.94,3.95,15.4583333333333,14639
"1136","Portugal",2005,"Portugal-2005",83.7,83.7,12.64,66.07,1.11,3.89,15.475,18939
"1137","Portugal",2005,"Portugal-2005",66.07,83.7,12.64,66.07,1.11,3.89,15.475,18939
"1138","Portugal",2005,"Portugal-2005",12.64,83.7,12.64,66.07,1.11,3.89,15.475,18939
"1139","Portugal",2005,"Portugal-2005",3.89,83.7,12.64,66.07,1.11,3.89,15.475,18939
"1140","Portugal",2005,"Portugal-2005",1.11,83.7,12.64,66.07,1.11,3.89,15.475,18939
"1141","Slovakia",1992,"Slovakia-1992",46.97,46.97,7.27,36.66,0.29,2.74,8.225,11364
"1142","Slovakia",1992,"Slovakia-1992",36.66,46.97,7.27,36.66,0.29,2.74,8.225,11364
"1143","Slovakia",1992,"Slovakia-1992",7.27,46.97,7.27,36.66,0.29,2.74,8.225,11364
"1144","Slovakia",1992,"Slovakia-1992",2.74,46.97,7.27,36.66,0.29,2.74,8.225,11364
"1145","Slovakia",1992,"Slovakia-1992",0.29,46.97,7.27,36.66,0.29,2.74,8.225,11364
"1146","Slovakia",1993,"Slovakia-1993",44.27,44.27,6.74,34.89,0.18,2.46,7.55833333333333,11556
"1147","Slovakia",1993,"Slovakia-1993",34.89,44.27,6.74,34.89,0.18,2.46,7.55833333333333,11556
"1148","Slovakia",1993,"Slovakia-1993",6.74,44.27,6.74,34.89,0.18,2.46,7.55833333333333,11556
"1149","Slovakia",1993,"Slovakia-1993",2.46,44.27,6.74,34.89,0.18,2.46,7.55833333333333,11556
"1150","Slovakia",1993,"Slovakia-1993",0.18,44.27,6.74,34.89,0.18,2.46,7.55833333333333,11556
"1151","Slovenia",1990,"Slovenia-1990",8.35,8.35,2.86,4.13,0.22,1.15,9.23333333333333,3510
"1152","Slovenia",1990,"Slovenia-1990",4.13,8.35,2.86,4.13,0.22,1.15,9.23333333333333,3510
"1153","Slovenia",1990,"Slovenia-1990",2.86,8.35,2.86,4.13,0.22,1.15,9.23333333333333,3510
"1154","Slovenia",1990,"Slovenia-1990",1.15,8.35,2.86,4.13,0.22,1.15,9.23333333333333,3510
"1155","Slovenia",1990,"Slovenia-1990",0.22,8.35,2.86,4.13,0.22,1.15,9.23333333333333,3510
"1156","Slovenia",1991,"Slovenia-1991",7.32,7.32,2.79,3.34,0.15,1.05,8.325,3383
"1157","Slovenia",1991,"Slovenia-1991",3.34,7.32,2.79,3.34,0.15,1.05,8.325,3383
"1158","Slovenia",1991,"Slovenia-1991",2.79,7.32,2.79,3.34,0.15,1.05,8.325,3383
"1159","Slovenia",1991,"Slovenia-1991",1.05,7.32,2.79,3.34,0.15,1.05,8.325,3383
"1160","Slovenia",1991,"Slovenia-1991",0.15,7.32,2.79,3.34,0.15,1.05,8.325,3383
"1161","Slovenia",1992,"Slovenia-1992",7.06,7.06,2.54,3.42,0.15,0.94,9.5,3685
"1162","Slovenia",1992,"Slovenia-1992",3.42,7.06,2.54,3.42,0.15,0.94,9.5,3685
"1163","Slovenia",1992,"Slovenia-1992",2.54,7.06,2.54,3.42,0.15,0.94,9.5,3685
"1164","Slovenia",1992,"Slovenia-1992",0.94,7.06,2.54,3.42,0.15,0.94,9.5,3685
"1165","Slovenia",1992,"Slovenia-1992",0.15,7.06,2.54,3.42,0.15,0.94,9.5,3685
"1166","Slovenia",1993,"Slovenia-1993",7.77,7.77,2.54,4.16,0.16,0.91,8.90833333333333,3590
"1167","Slovenia",1993,"Slovenia-1993",4.16,7.77,2.54,4.16,0.16,0.91,8.90833333333333,3590
"1168","Slovenia",1993,"Slovenia-1993",2.54,7.77,2.54,4.16,0.16,0.91,8.90833333333333,3590
"1169","Slovenia",1993,"Slovenia-1993",0.91,7.77,2.54,4.16,0.16,0.91,8.90833333333333,3590
"1170","Slovenia",1993,"Slovenia-1993",0.16,7.77,2.54,4.16,0.16,0.91,8.90833333333333,3590
"1171","Slovenia",1994,"Slovenia-1994",7.85,7.85,2.5,4.2,0.17,0.98,10.1583333333333,3512
"1172","Slovenia",1994,"Slovenia-1994",4.2,7.85,2.5,4.2,0.17,0.98,10.1583333333333,3512
"1173","Slovenia",1994,"Slovenia-1994",2.5,7.85,2.5,4.2,0.17,0.98,10.1583333333333,3512
"1174","Slovenia",1994,"Slovenia-1994",0.98,7.85,2.5,4.2,0.17,0.98,10.1583333333333,3512
"1175","Slovenia",1994,"Slovenia-1994",0.17,7.85,2.5,4.2,0.17,0.98,10.1583333333333,3512
"1176","Slovenia",1995,"Slovenia-1995",8.72,8.72,2.52,5.07,0.17,0.96,8.89166666666667,4190
"1177","Slovenia",1995,"Slovenia-1995",5.07,8.72,2.52,5.07,0.17,0.96,8.89166666666667,4190
"1178","Slovenia",1995,"Slovenia-1995",2.52,8.72,2.52,5.07,0.17,0.96,8.89166666666667,4190
"1179","Slovenia",1995,"Slovenia-1995",0.96,8.72,2.52,5.07,0.17,0.96,8.89166666666667,4190
"1180","Slovenia",1995,"Slovenia-1995",0.17,8.72,2.52,5.07,0.17,0.96,8.89166666666667,4190
"1181","Slovenia",1996,"Slovenia-1996",9.54,9.54,2.54,5.89,0.17,0.94,8.19166666666667,3919
"1182","Slovenia",1996,"Slovenia-1996",5.89,9.54,2.54,5.89,0.17,0.94,8.19166666666667,3919
"1183","Slovenia",1996,"Slovenia-1996",2.54,9.54,2.54,5.89,0.17,0.94,8.19166666666667,3919
"1184","Slovenia",1996,"Slovenia-1996",0.94,9.54,2.54,5.89,0.17,0.94,8.19166666666667,3919
"1185","Slovenia",1996,"Slovenia-1996",0.17,9.54,2.54,5.89,0.17,0.94,8.19166666666667,3919
"1186","Spain",1990,"Spain-1990",232.63,232.63,34.26,172.32,4.37,21.69,13.9916666666667,85576
"1187","Spain",1990,"Spain-1990",172.32,232.63,34.26,172.32,4.37,21.69,13.9916666666667,85576
"1188","Spain",1990,"Spain-1990",34.26,232.63,34.26,172.32,4.37,21.69,13.9916666666667,85576
"1189","Spain",1990,"Spain-1990",21.69,232.63,34.26,172.32,4.37,21.69,13.9916666666667,85576
"1190","Spain",1990,"Spain-1990",4.37,232.63,34.26,172.32,4.37,21.69,13.9916666666667,85576
"1191","Spain",1991,"Spain-1991",238.82,238.82,34.37,179.52,4.01,20.91,13.2833333333333,84094
"1192","Spain",1991,"Spain-1991",179.52,238.82,34.37,179.52,4.01,20.91,13.2833333333333,84094
"1193","Spain",1991,"Spain-1991",34.37,238.82,34.37,179.52,4.01,20.91,13.2833333333333,84094
"1194","Spain",1991,"Spain-1991",20.91,238.82,34.37,179.52,4.01,20.91,13.2833333333333,84094
"1195","Spain",1991,"Spain-1991",4.01,238.82,34.37,179.52,4.01,20.91,13.2833333333333,84094
"1196","Spain",1992,"Spain-1992",248.65,248.65,34.86,189.79,4.7,19.3,13.2833333333333,81274
"1197","Spain",1992,"Spain-1992",189.79,248.65,34.86,189.79,4.7,19.3,13.2833333333333,81274
"1198","Spain",1992,"Spain-1992",34.86,248.65,34.86,189.79,4.7,19.3,13.2833333333333,81274
"1199","Spain",1992,"Spain-1992",19.3,248.65,34.86,189.79,4.7,19.3,13.2833333333333,81274
"1200","Spain",1992,"Spain-1992",4.7,248.65,34.86,189.79,4.7,19.3,13.2833333333333,81274
"1201","Spain",1993,"Spain-1993",233.85,233.85,34.46,175.41,4.1,19.87,12.875,85991
"1202","Spain",1993,"Spain-1993",175.41,233.85,34.46,175.41,4.1,19.87,12.875,85991
"1203","Spain",1993,"Spain-1993",34.46,233.85,34.46,175.41,4.1,19.87,12.875,85991
"1204","Spain",1993,"Spain-1993",19.87,233.85,34.46,175.41,4.1,19.87,12.875,85991
"1205","Spain",1993,"Spain-1993",4.1,233.85,34.46,175.41,4.1,19.87,12.875,85991
"1206","Spain",1994,"Spain-1994",246.79,246.79,34.88,185.76,5.6,20.55,13.8916666666667,83915
"1207","Spain",1994,"Spain-1994",185.76,246.79,34.88,185.76,5.6,20.55,13.8916666666667,83915
"1208","Spain",1994,"Spain-1994",34.88,246.79,34.88,185.76,5.6,20.55,13.8916666666667,83915
"1209","Spain",1994,"Spain-1994",20.55,246.79,34.88,185.76,5.6,20.55,13.8916666666667,83915
"1210","Spain",1994,"Spain-1994",5.6,246.79,34.88,185.76,5.6,20.55,13.8916666666667,83915
"1211","Spain",1995,"Spain-1995",260.7,260.7,35.32,197.88,7.13,20.37,14.225,89321
"1212","Spain",1995,"Spain-1995",197.88,260.7,35.32,197.88,7.13,20.37,14.225,89321
"1213","Spain",1995,"Spain-1995",35.32,260.7,35.32,197.88,7.13,20.37,14.225,89321
"1214","Spain",1995,"Spain-1995",20.37,260.7,35.32,197.88,7.13,20.37,14.225,89321
"1215","Spain",1995,"Spain-1995",7.13,260.7,35.32,197.88,7.13,20.37,14.225,89321
"1216","Spain",1996,"Spain-1996",254.16,254.16,36.19,187.41,8.06,22.5,13.4,91711
"1217","Spain",1996,"Spain-1996",187.41,254.16,36.19,187.41,8.06,22.5,13.4,91711
"1218","Spain",1996,"Spain-1996",36.19,254.16,36.19,187.41,8.06,22.5,13.4,91711
"1219","Spain",1996,"Spain-1996",22.5,254.16,36.19,187.41,8.06,22.5,13.4,91711
"1220","Spain",1996,"Spain-1996",8.06,254.16,36.19,187.41,8.06,22.5,13.4,91711
"1221","Spain",1997,"Spain-1997",275.71,275.71,38.02,205.91,9.52,22.26,14.3,92518
"1222","Spain",1997,"Spain-1997",205.91,275.71,38.02,205.91,9.52,22.26,14.3,92518
"1223","Spain",1997,"Spain-1997",38.02,275.71,38.02,205.91,9.52,22.26,14.3,92518
"1224","Spain",1997,"Spain-1997",22.26,275.71,38.02,205.91,9.52,22.26,14.3,92518
"1225","Spain",1997,"Spain-1997",9.52,275.71,38.02,205.91,9.52,22.26,14.3,92518
"1226","Spain",1998,"Spain-1998",285.23,285.23,38.45,213.54,9.69,23.56,13.8333333333333,99163
"1227","Spain",1998,"Spain-1998",213.54,285.23,38.45,213.54,9.69,23.56,13.8333333333333,99163
"1228","Spain",1998,"Spain-1998",38.45,285.23,38.45,213.54,9.69,23.56,13.8333333333333,99163
"1229","Spain",1998,"Spain-1998",23.56,285.23,38.45,213.54,9.69,23.56,13.8333333333333,99163
"1230","Spain",1998,"Spain-1998",9.69,285.23,38.45,213.54,9.69,23.56,13.8333333333333,99163
"1231","Sweden",1990,"Sweden-1990",70.26,70.26,8.45,55.21,0.68,5.92,3.375,17664
"1232","Sweden",1990,"Sweden-1990",55.21,70.26,8.45,55.21,0.68,5.92,3.375,17664
"1233","Sweden",1990,"Sweden-1990",5.92,70.26,8.45,55.21,0.68,5.92,3.375,17664
"1234","Sweden",1990,"Sweden-1990",8.45,70.26,8.45,55.21,0.68,5.92,3.375,17664
"1235","Sweden",1990,"Sweden-1990",0.68,70.26,8.45,55.21,0.68,5.92,3.375,17664
"1236","Sweden",1991,"Sweden-1991",70.91,70.91,8.42,56.1,0.68,5.7,2.4,17521
"1237","Sweden",1991,"Sweden-1991",56.1,70.91,8.42,56.1,0.68,5.7,2.4,17521
"1238","Sweden",1991,"Sweden-1991",5.7,70.91,8.42,56.1,0.68,5.7,2.4,17521
"1239","Sweden",1991,"Sweden-1991",8.42,70.91,8.42,56.1,0.68,5.7,2.4,17521
"1240","Sweden",1991,"Sweden-1991",0.68,70.91,8.42,56.1,0.68,5.7,2.4,17521
"1241","Sweden",1992,"Sweden-1992",73.46,73.46,8.54,58.61,0.5,5.81,2.85,17803
"1242","Sweden",1992,"Sweden-1992",58.61,73.46,8.54,58.61,0.5,5.81,2.85,17803
"1243","Sweden",1992,"Sweden-1992",5.81,73.46,8.54,58.61,0.5,5.81,2.85,17803
"1244","Sweden",1992,"Sweden-1992",8.54,73.46,8.54,58.61,0.5,5.81,2.85,17803
"1245","Sweden",1992,"Sweden-1992",0.5,73.46,8.54,58.61,0.5,5.81,2.85,17803
"1246","Sweden",1993,"Sweden-1993",73.42,73.42,8.47,58.36,0.57,6.01,1.89166666666667,19892
"1247","Sweden",1993,"Sweden-1993",58.36,73.42,8.47,58.36,0.57,6.01,1.89166666666667,19892
"1248","Sweden",1993,"Sweden-1993",6.01,73.42,8.47,58.36,0.57,6.01,1.89166666666667,19892
"1249","Sweden",1993,"Sweden-1993",8.47,73.42,8.47,58.36,0.57,6.01,1.89166666666667,19892
"1250","Sweden",1993,"Sweden-1993",0.57,73.42,8.47,58.36,0.57,6.01,1.89166666666667,19892
"1251","Sweden",1994,"Sweden-1994",75.23,75.23,8.35,60.35,0.65,5.88,1.8,17318
"1252","Sweden",1994,"Sweden-1994",60.35,75.23,8.35,60.35,0.65,5.88,1.8,17318
"1253","Sweden",1994,"Sweden-1994",5.88,75.23,8.35,60.35,0.65,5.88,1.8,17318
"1254","Sweden",1994,"Sweden-1994",8.35,75.23,8.35,60.35,0.65,5.88,1.8,17318
"1255","Sweden",1994,"Sweden-1994",0.65,75.23,8.35,60.35,0.65,5.88,1.8,17318
"1256","Sweden",1995,"Sweden-1995",74.78,74.78,8.2,60.1,0.78,5.7,2.01666666666667,18085
"1257","Sweden",1995,"Sweden-1995",60.1,74.78,8.2,60.1,0.78,5.7,2.01666666666667,18085
"1258","Sweden",1995,"Sweden-1995",5.7,74.78,8.2,60.1,0.78,5.7,2.01666666666667,18085
"1259","Sweden",1995,"Sweden-1995",8.2,74.78,8.2,60.1,0.78,5.7,2.01666666666667,18085
"1260","Sweden",1995,"Sweden-1995",0.78,74.78,8.2,60.1,0.78,5.7,2.01666666666667,18085
"1261","Sweden",1996,"Sweden-1996",80.33,80.33,8.18,65.52,0.79,5.85,1.4,19084
"1262","Sweden",1996,"Sweden-1996",65.52,80.33,8.18,65.52,0.79,5.85,1.4,19084
"1263","Sweden",1996,"Sweden-1996",5.85,80.33,8.18,65.52,0.79,5.85,1.4,19084
"1264","Sweden",1996,"Sweden-1996",8.18,80.33,8.18,65.52,0.79,5.85,1.4,19084
"1265","Sweden",1996,"Sweden-1996",0.79,80.33,8.18,65.52,0.79,5.85,1.4,19084
"1266","Switzerland",1990,"Switzerland-1990",51.19,51.19,6.45,41.87,0.18,2.69,6.05,5247
"1267","Switzerland",1990,"Switzerland-1990",41.87,51.19,6.45,41.87,0.18,2.69,6.05,5247
"1268","Switzerland",1990,"Switzerland-1990",6.45,51.19,6.45,41.87,0.18,2.69,6.05,5247
"1269","Switzerland",1990,"Switzerland-1990",2.69,51.19,6.45,41.87,0.18,2.69,6.05,5247
"1270","Switzerland",1990,"Switzerland-1990",0.18,51.19,6.45,41.87,0.18,2.69,6.05,5247
"1271","Switzerland",1991,"Switzerland-1991",53.4,53.4,6.34,44.21,0.16,2.68,5.15833333333333,4198
"1272","Switzerland",1991,"Switzerland-1991",44.21,53.4,6.34,44.21,0.16,2.68,5.15833333333333,4198
"1273","Switzerland",1991,"Switzerland-1991",6.34,53.4,6.34,44.21,0.16,2.68,5.15833333333333,4198
"1274","Switzerland",1991,"Switzerland-1991",2.68,53.4,6.34,44.21,0.16,2.68,5.15833333333333,4198
"1275","Switzerland",1991,"Switzerland-1991",0.16,53.4,6.34,44.21,0.16,2.68,5.15833333333333,4198
"1276","Switzerland",1992,"Switzerland-1992",53.31,53.31,6.25,44.25,0.16,2.65,5.775,4359
"1277","Switzerland",1992,"Switzerland-1992",44.25,53.31,6.25,44.25,0.16,2.65,5.775,4359
"1278","Switzerland",1992,"Switzerland-1992",6.25,53.31,6.25,44.25,0.16,2.65,5.775,4359
"1279","Switzerland",1992,"Switzerland-1992",2.65,53.31,6.25,44.25,0.16,2.65,5.775,4359
"1280","Switzerland",1992,"Switzerland-1992",0.16,53.31,6.25,44.25,0.16,2.65,5.775,4359
"1281","Switzerland",1993,"Switzerland-1993",50.85,50.85,6.11,41.99,0.13,2.61,5.35833333333333,4780
"1282","Switzerland",1993,"Switzerland-1993",41.99,50.85,6.11,41.99,0.13,2.61,5.35833333333333,4780
"1283","Switzerland",1993,"Switzerland-1993",6.11,50.85,6.11,41.99,0.13,2.61,5.35833333333333,4780
"1284","Switzerland",1993,"Switzerland-1993",2.61,50.85,6.11,41.99,0.13,2.61,5.35833333333333,4780
"1285","Switzerland",1993,"Switzerland-1993",0.13,50.85,6.11,41.99,0.13,2.61,5.35833333333333,4780
"1286","Switzerland",1994,"Switzerland-1994",49.97,49.97,6.06,41.13,0.16,2.61,6.575,4520
"1287","Switzerland",1994,"Switzerland-1994",41.13,49.97,6.06,41.13,0.16,2.61,6.575,4520
"1288","Switzerland",1994,"Switzerland-1994",6.06,49.97,6.06,41.13,0.16,2.61,6.575,4520
"1289","Switzerland",1994,"Switzerland-1994",2.61,49.97,6.06,41.13,0.16,2.61,6.575,4520
"1290","Switzerland",1994,"Switzerland-1994",0.16,49.97,6.06,41.13,0.16,2.61,6.575,4520
"1291","Turkey",1990,"Turkey-1990",189.27,189.27,38.24,122.28,1.24,27.51,11,12181
"1292","Turkey",1990,"Turkey-1990",122.28,189.27,38.24,122.28,1.24,27.51,11,12181
"1293","Turkey",1990,"Turkey-1990",38.24,189.27,38.24,122.28,1.24,27.51,11,12181
"1294","Turkey",1990,"Turkey-1990",27.51,189.27,38.24,122.28,1.24,27.51,11,12181
"1295","Turkey",1990,"Turkey-1990",1.24,189.27,38.24,122.28,1.24,27.51,11,12181
"1296","Turkey",1991,"Turkey-1991",191.74,191.74,37.08,126.88,1.46,26.32,10.775,11530
"1297","Turkey",1991,"Turkey-1991",126.88,191.74,37.08,126.88,1.46,26.32,10.775,11530
"1298","Turkey",1991,"Turkey-1991",37.08,191.74,37.08,126.88,1.46,26.32,10.775,11530
"1299","Turkey",1991,"Turkey-1991",26.32,191.74,37.08,126.88,1.46,26.32,10.775,11530
"1300","Turkey",1991,"Turkey-1991",1.46,191.74,37.08,126.88,1.46,26.32,10.775,11530
"1301","Turkey",1992,"Turkey-1992",199.22,199.22,37.75,132.88,1.29,27.3,9.58333333333333,12733
"1302","Turkey",1992,"Turkey-1992",132.88,199.22,37.75,132.88,1.29,27.3,9.58333333333333,12733
"1303","Turkey",1992,"Turkey-1992",37.75,199.22,37.75,132.88,1.29,27.3,9.58333333333333,12733
"1304","Turkey",1992,"Turkey-1992",27.3,199.22,37.75,132.88,1.29,27.3,9.58333333333333,12733
"1305","Turkey",1992,"Turkey-1992",1.29,199.22,37.75,132.88,1.29,27.3,9.58333333333333,12733
"1306","Turkey",1993,"Turkey-1993",205.73,205.73,37.61,138.69,0.94,28.49,10.3833333333333,12551
"1307","Turkey",1993,"Turkey-1993",138.69,205.73,37.61,138.69,0.94,28.49,10.3833333333333,12551
"1308","Turkey",1993,"Turkey-1993",37.61,205.73,37.61,138.69,0.94,28.49,10.3833333333333,12551
"1309","Turkey",1993,"Turkey-1993",28.49,205.73,37.61,138.69,0.94,28.49,10.3833333333333,12551
"1310","Turkey",1993,"Turkey-1993",0.94,205.73,37.61,138.69,0.94,28.49,10.3833333333333,12551
"1311","Turkey",1994,"Turkey-1994",200.92,200.92,37.03,136.99,1.22,25.68,11.7083333333333,13504
"1312","Turkey",1994,"Turkey-1994",136.99,200.92,37.03,136.99,1.22,25.68,11.7083333333333,13504
